notion_id,recipe_name,raw_text,amount,unit,name,prep_note,optional,group_label,order_index
25a03a80-9ca1-8011-bdbd-cd44eaabd55d,Coconut Pulao,1.5 cups of basmati rice,1.5,cups,basmati rice,,FALSE,,0
25a03a80-9ca1-8011-bdbd-cd44eaabd55d,Coconut Pulao,Whole Garam Masala,,,whole garam masala,,FALSE,,1
25a03a80-9ca1-8011-bdbd-cd44eaabd55d,Coconut Pulao,2 tbsp oil OR ghee,2,tbsp,oil,,FALSE,,2
25a03a80-9ca1-8011-bdbd-cd44eaabd55d,Coconut Pulao,Coconut Milk,,,coconut milk,,FALSE,,3
25a03a80-9ca1-8011-bdbd-cd44eaabd55d,Coconut Pulao,2 tsp ginger garlic paste,2,tsp,ginger garlic paste,,FALSE,,4
25a03a80-9ca1-8011-bdbd-cd44eaabd55d,Coconut Pulao,Handful of Cilantro,,,cilantro,,FALSE,,5
25a03a80-9ca1-8011-bdbd-cd44eaabd55d,Coconut Pulao,1 cup peas,1,cup,peas,,FALSE,,6
25a03a80-9ca1-8011-bdbd-cd44eaabd55d,Coconut Pulao,1 cup carrots,1,cup,carrots,diced,FALSE,,7
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,227g  jumbo pasta shells,227,g,jumbo pasta shells,,FALSE,,0
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,1/2 tbsp olive oil,0.5,tbsp,olive oil,,FALSE,,1
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,75g onion,75,g,onion,,FALSE,,2
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,8 oz Wegmans Milk Pork Italian Sausage,8,oz,wegmans milk pork italian sausage,,FALSE,,3
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,"1 cup spinach, chopped very small.",1,cup,spinach,chopped very small.,FALSE,,4
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,6 Oz Marinara,6,oz,marinara,,FALSE,,5
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,1 cup nonfat ricotta,1,cup,nonfat ricotta,,FALSE,,6
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,3/4 cup mozzarella (separate into 1/2 cup and 1/4 on top),0.75,cup,mozzarella,separate into 1/2 cup and 1/4 on top,FALSE,,7
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,1 egg,1,,egg,,FALSE,,8
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,"Salt, Pepper, Red Pepper Flakes",,,salt,,FALSE,,9
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,"Salt, Pepper, Red Pepper Flakes",,,pepper,,FALSE,,9.01
25a03a80-9ca1-801a-a3f2-de214fd1bee9,Stuffed Shells,"Salt, Pepper, Red Pepper Flakes",,,red pepper flakes,,FALSE,,9.02
25a03a80-9ca1-802b-8b4c-de161b241148,Pad Thai,"30g peanuts, roughly chopped (optionally: sift to remove any powder peanut bits)",30,g,"peanuts, roughly chopped",optionally: sift to remove any powder peanut bits,FALSE,,1
25a03a80-9ca1-802b-8b4c-de161b241148,Pad Thai,20g scallions,20,g,scallions,,FALSE,,2
25a03a80-9ca1-802b-8b4c-de161b241148,Pad Thai,20g or 1 tbsp ginger garlic paste,20,g,or 1 tbsp ginger garlic paste,,FALSE,,3
25a03a80-9ca1-802b-8b4c-de161b241148,Pad Thai,Chilli flakes,,,chilli flakes,,FALSE,,4
25a03a80-9ca1-802b-8b4c-de161b241148,Pad Thai,"1 egg, beaten",1,,egg,beaten,FALSE,,5
25a03a80-9ca1-802b-8b4c-de161b241148,Pad Thai,350g water,350,g,water,,FALSE,,6
25a03a80-9ca1-802b-8b4c-de161b241148,Pad Thai,5 ml oil,5,ml,oil,,FALSE,,7
25a03a80-9ca1-802b-8b4c-de161b241148,Pad Thai,1 block ramen,1,block,ramen,,FALSE,,8
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,150g�unsalted butter,150,g,unsalted butter,,FALSE,,0
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,100g soft light brown sugar / 100g granulated sugar (or try more brown sugar than light 60/40),100,g,sugar,or try more brown sugar than light 60/40,FALSE,,1
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,2�teaspoons vanilla extract,2,tsp,vanilla extract,,FALSE,,2
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,1�egg,1,,egg,,FALSE,,3
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,1�egg yolk,1,,egg yolk,,FALSE,,4
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,1/2 tsp coffee powder,2-Jan,tsp,coffee powder,,FALSE,,5
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,250�g all purpose�plain flour,250,g,all purpose plain flour,,FALSE,,6
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,1 tsp cornstarch,1,tsp,cornstarch,,FALSE,,7
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,1 teaspoon�salt,1,,teaspoon salt,,FALSE,,8
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,1/2�teaspoon baking soda,1,,⁄2 teaspoon baking soda,,FALSE,,9
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,1/2 tsp baking powder,2-Jan,tsp,baking powder,,FALSE,,10
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,1/4 teaspoon ground cinnamon,4-Jan,tsp,ground cinnamon,,TRUE,,11
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,"200g�chocolate, chopped (I used a mix of both dark and milk chocolate, but use whatever you prefer)",200,g,chocolate,"chopped, I used a mix of both dark and milk chocolate, but use whatever you prefer",FALSE,,12
25a03a80-9ca1-802f-8ed5-c90901169f3d,Chocolate Chip Cookies,flaky salt optional,,,flaky salt,,TRUE,,13
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1 tbsp za'atar blend,1,tbsp,za'atar blend,,FALSE,,0
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1 head romaine lettuce - cut into half inch strips,1,head,romaine lettuce,cut into half inch strips,FALSE,,1
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,"Bushel of�radishes (~10) - thinly slices, cut into matchsticks",10,,radishes,thin slices or cut into matchsticks,FALSE,,2
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,5 mini Persian cucumbers - scrape out the inside and dice,5,,mini persian cucumbers - scrape out the inside and dice,,FALSE,,3
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1 red bell pepper - diced,1,,red bell pepper - diced,,FALSE,,4
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1/4 cup of fresh mint - roughly chopped,4-Jan,cup,fresh mint - roughly chopped,,FALSE,,5
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,Stacy's Multigrain Pita Chips - Sharing Size,1,bag,Stacy's Multi Grain Pit Chips,,FALSE,,6
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,2 jalapenos,2,,jalapenos,,FALSE,,7
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1 container of feta,1,container,feta,,FALSE,,8
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1 container of cherry tomatoes,1,container,cherry tomatoes,,FALSE,,9
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1/4 cup of Pomegranate Dressing,4-Jan,cup,pomegranate dressing,,FALSE,,10
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1/4 cup of green onions,4-Jan,cup,green onions,roughly chopped,TRUE,,
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,1/4 cup of parsley,4-Jan,cup,parsley,roughly chopped,TRUE,,
25a03a80-9ca1-8038-bc3f-ca69e7898c80,Fattoush,Red Onions,1-Jan,cup,red onion,,TRUE,,11
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,2 Filets of Frozen Cod (~200g),2,,filets of frozen cod,~200g,FALSE,,0
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,1 tbsp oil,1,tbsp,oil,,FALSE,,1
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,3 cloves of garlic (smashed and sliced thinly into coins),3,cloves,garlic,smashed and sliced thinly into coins,FALSE,,2
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,Half an Onion (thinly sliced),2-Jan,,onion,thinly sliced,FALSE,,3
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,Green Onion (whites and greens seperated),1,,green onion,whites and greens seperated,FALSE,,4
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,Chilies (sliced),4,,chilies,sliced,FALSE,,5
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,1 Can of Reduced Fat Coconut Milk,1,can,reduced fat coconut milk,,FALSE,,6
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,1 tbsp chicken bouillon,1,tbsp,chicken bouillon,,FALSE,,7
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,"Spices: Turmeric, Chili Flakes, Salt, Pepper",,,turmeric,,FALSE,Spices,9
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,"Spices: Turmeric, Chili Flakes, Salt, Pepper",,,chili flakes,,FALSE,Spices,9.01
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,"Spices: Turmeric, Chili Flakes, Salt, Pepper",,,salt,,FALSE,Spices,9.02
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,"Spices: Turmeric, Chili Flakes, Salt, Pepper",,,pepper,,FALSE,Spices,9.03
25a03a80-9ca1-8068-b95b-d53c8c2c2c6c,Poached Cod,Optional: 1 tsp Szechuan Chili Oil,1,tsp,szechuan chili oil,,TRUE,,10
25a03a80-9ca1-8080-984a-e17a81c31a9d,Dan Dan Noodles,Meat:,,,meat:,,FALSE,,0
25a03a80-9ca1-8080-984a-e17a81c31a9d,Dan Dan Noodles,Sauce:,,,sauce:,,FALSE,,1
25a03a80-9ca1-8080-984a-e17a81c31a9d,Dan Dan Noodles,Broth:,,,broth:,,FALSE,,2
25a03a80-9ca1-8080-984a-e17a81c31a9d,Dan Dan Noodles,3 oz of Chinese style egg or rice noodles,3,oz,chinese style egg,,FALSE,,3
25a03a80-9ca1-8080-984a-e17a81c31a9d,Dan Dan Noodles,"1 cup mushrooms, mixed",1,cup,mushrooms,mixed,FALSE,,4
25a03a80-9ca1-8080-984a-e17a81c31a9d,Dan Dan Noodles,"1 medium shallot, minced",1,,medium shallot,minced,FALSE,,5
25a03a80-9ca1-8080-984a-e17a81c31a9d,Dan Dan Noodles,Chili Oil,,,chili oil,,FALSE,,6
25a03a80-9ca1-8089-ae27-d622ccac063e,Chocolate Covered Strawberries,1 lb fresh strawberries,1,lb,fresh strawberries,,FALSE,,0
25a03a80-9ca1-8089-ae27-d622ccac063e,Chocolate Covered Strawberries,White vinegar,,,white vinegar,,FALSE,,1
25a03a80-9ca1-8089-ae27-d622ccac063e,Chocolate Covered Strawberries,8 oz chocolate,8,oz,chocolate,,FALSE,,2
25a03a80-9ca1-8089-ae27-d622ccac063e,Chocolate Covered Strawberries,1 tbsp coconut oil,1,tbsp,coconut oil,,FALSE,,3
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1/2 cup unsweetened coconut cream,2-Jan,cup,unsweetened coconut cream,,FALSE,,0
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1 tbsp vegetable oil,1,tbsp,vegetable oil,,FALSE,,1
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1 tbsp curry powder,1,tbsp,curry powder,,FALSE,,2
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1 tbsp ginger garlic paste,1,tbsp,ginger garlic paste,,FALSE,,3
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1 tbsp soy sauce,1,tbsp,soy sauce,,FALSE,,4
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1.5 tbsp (28g) fish sauce,1.5,tbsp,1.5 tbsp (28g) fish sauce,28g,FALSE,,5
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1 tsp turmeric,1,tsp,turmeric,,FALSE,,6
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,2 tsp chili powder,2,tsp,chili powder,,FALSE,,7
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1 tbsp sugar,1,tbsp,sugar,,FALSE,,8
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,2 tsp salt,2,tsp,salt,,FALSE,,9
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,1/2 tsp black pepper,2-Jan,tsp,black pepper,,FALSE,,10
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,2 tbsp lime juice,2,tbsp,lime juice,,FALSE,,11
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,10 oz chicken thighs,10,oz,chicken thighs,,FALSE,,12
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,Pinch of red pepper flakes,,,pinch of red pepper flakes,,FALSE,,13
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,Spicy Peanut Sauce (set some aside for dipping),,,spicy peanut sauce,set some aside for dipping,FALSE,,14
25a03a80-9ca1-808b-bac2-f0bbb6084f99,Chicken Satay,Optional: Skewers,,,skewers,,TRUE,,15
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,1 cup white sugar,1,cup,white sugar,,FALSE,,0
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,½ cup butter,½,cup,butter,,FALSE,,1
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,2 eggs,2,,eggs,,FALSE,,2
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,1 ½ cups mashed banana,1,,½ cups mashed banana,,FALSE,,3
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,2 cups all-purpose flour,2,cups,all-purpose flour,,FALSE,,4
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,1 tsp baking soda,1,tsp,baking soda,,FALSE,,5
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,1 tsp salt,1,tsp,salt,,FALSE,,6
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,1 tsp cinnamon,1,tsp,cinnamon,,FALSE,,7
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,1 tsp nutmeg,1,tsp,nutmeg,,FALSE,,8
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,1 tsp vanilla extract,1,tsp,vanilla extract,,FALSE,,9
25a03a80-9ca1-809b-9796-fc8dd66fdb27,Banana Bread,½ cup chopped pecans,½,cup,chopped pecans,,FALSE,,10
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,1 lb ground pork (lean + flavorful),1,lb,ground pork (lean,,FALSE,,0
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,1 lb ground pork (lean + flavorful),,,flavorful),,FALSE,,0.01
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,Marinade:,,,marinade:,,FALSE,,1
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,Half onion (chopped or as a paste?),,,half onion,chopped or as a paste?,FALSE,,2
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,1 tsp Ginger Garlic Paste,1,tsp,ginger garlic paste,,FALSE,,3
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,Optional: small amount doubanjiang or chili flakes,,,small amount doubanjiang,,TRUE,,4
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,"Garnish: Scallions, soft-boiled eggs, sesame seeds",,,scallions,,FALSE,Garnish,5
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,"Garnish: Scallions, soft-boiled eggs, sesame seeds",,,soft-boiled eggs,,FALSE,Garnish,5.01
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,"Garnish: Scallions, soft-boiled eggs, sesame seeds",,,sesame seeds,,FALSE,Garnish,5.02
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,"Rice, to serve",,,rice,,FALSE,,6
25a03a80-9ca1-80a3-a176-e5157cf4600e,Homura Don,"Rice, to serve",,,to serve,,FALSE,,6.01
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,1 pound spicy Italian ground sausage,1,,pound spicy italian ground sausage,,FALSE,,0
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,4 tablespoons butter,4,,tablespoons butter,,FALSE,,1
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,"½ white onion, diced",½,,white onion,diced,FALSE,,2
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,"4 cloves of garlic, minced",4,cloves,garlic,minced,FALSE,,3
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,6 cups chicken broth OR 6 cups of water + 2 tbsp of better than bouillon,6,cups,chicken broth,,FALSE,,4
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,6 cups chicken broth OR 6 cups of water + 2 tbsp of better than bouillon,2,tbsp,better than bouillon,,FALSE,,4.01
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,2 cups water,2,cups,water,,FALSE,,5
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,"4 yellow potatoes, cut into 1-inch pieces",4,,yellow potatoes,cut into 1-inch pieces,FALSE,,6
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,"2 large carrots, cut into big oddly shaped chunks",2,,large carrots,cut into big oddly shaped chunks,FALSE,,7
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,"3 teaspoons salt, or to taste",3,,teaspoons salt,or to taste,FALSE,,8
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,1 teaspoon black pepper,1,,teaspoon black pepper,,FALSE,,9
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,1 can of coconut milk,1,can,coconut milk,,FALSE,,10
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,"4 cups of kale, chopped",4,cups,kale,chopped,FALSE,,11
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,Parmesan rind,,,parmesan rind,,FALSE,,12
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,Parmesan cheese,,,parmesan cheese,,FALSE,,13
25a03a80-9ca1-80af-923f-f65f49072a03,Zuppa Toscana,Red Chili Flakes,,,red chili flakes,,FALSE,,14
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,Cooked (preferably day old) rice - 1.5 cup uncooked,,,cooked,preferably day old,FALSE,,0
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,Protein + Marinade,,,protein,,FALSE,,1
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,Protein + Marinade,,,marinade,,FALSE,,1.01
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,Sauce:,,,sauce:,,FALSE,,2
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,4 tbsp olive oil,4,tbsp,olive oil,,FALSE,,3
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,2 eggs,2,,eggs,,FALSE,,4
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,6 garlic cloves,6,,garlic cloves,,FALSE,,5
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,4 chili peppers,4,,chili peppers,,FALSE,,6
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,"1/2 onion, sliced thin or into chunks.",2-Jan,,onion,sliced thin or into chunks.,FALSE,,7
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,"Any combo of veggies: Basil, 1 whole Bell Pepper, 1 cup/150g chopped Cherry Tomatoes, 1 cup Spinach, 1 cup chopped Carrot",,,"basil, 1 whole bell pepper, 1 cup/150g chopped cherry tomatoes, 1 cup spinach, 1 cup chopped carrot",,FALSE,Any combo of veggies,8
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,"Optional for Topping: Lime, Spring Onion, Jalapeno, Sesame Seeds",,,lime,,TRUE,for Topping,9
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,"Optional for Topping: Lime, Spring Onion, Jalapeno, Sesame Seeds",,,spring onion,,TRUE,for Topping,9.01
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,"Optional for Topping: Lime, Spring Onion, Jalapeno, Sesame Seeds",,,jalapeno,,TRUE,for Topping,9.02
25a03a80-9ca1-80b0-bd07-c19ff0bd6ad2,Fried Rice,"Optional for Topping: Lime, Spring Onion, Jalapeno, Sesame Seeds",,,sesame seeds,,TRUE,for Topping,9.03
25a03a80-9ca1-80b3-9e41-f83c73a27647,Lime and Brown Sugar Glazed Salmon,1.5 tbsp brown sugar,1.5,tbsp,brown sugar,,FALSE,,0
25a03a80-9ca1-80b3-9e41-f83c73a27647,Lime and Brown Sugar Glazed Salmon,0.5 tbsp honey,0.5,tbsp,honey,,FALSE,,1
25a03a80-9ca1-80b3-9e41-f83c73a27647,Lime and Brown Sugar Glazed Salmon,1 tbsp unsalted butter,1,tbsp,unsalted butter,,FALSE,,2
25a03a80-9ca1-80b3-9e41-f83c73a27647,Lime and Brown Sugar Glazed Salmon,0.5 tbsp thinly sliced lime leaves,0.5,tbsp,thinly sliced lime leaves,,FALSE,,3
25a03a80-9ca1-80b3-9e41-f83c73a27647,Lime and Brown Sugar Glazed Salmon,1 tbsp fish sauce,1,tbsp,fish sauce,,FALSE,,4
25a03a80-9ca1-80b3-9e41-f83c73a27647,Lime and Brown Sugar Glazed Salmon,1 tbsp vegetable oil,1,tbsp,vegetable oil,,FALSE,,5
25a03a80-9ca1-80b3-9e41-f83c73a27647,Lime and Brown Sugar Glazed Salmon,0.5 tsp grated ginger,0.5,tsp,grated ginger,,FALSE,,6
25a03a80-9ca1-80b3-9e41-f83c73a27647,Lime and Brown Sugar Glazed Salmon,6 oz salmon filets (x2),6,oz,salmon filets,x2,FALSE,,7
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,12 oz Mushrooms (any variety or combination) - wiped down with damp cloth,12,oz,mushrooms,any variety or combination,FALSE,,0
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,1 1/4 cups of orzo,1,,1/4 cups of orzo,,FALSE,,1
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,Olive Oil,,,olive oil,,FALSE,,2
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,Shallot,,,shallot,,FALSE,,3
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,Garlic (3 cloves),,,garlic,3 cloves,FALSE,,4
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,3 cups chicken broth,3,cups,chicken broth,,FALSE,,5
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,2 tbsp butter,2,tbsp,butter,,FALSE,,6
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,Parmesan (3/4 cup),,,parmesan,3/4 cup,FALSE,,7
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,Lemon Juice,,,lemon juice,,FALSE,,8
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,"Optional: Spinach, Parsley",,,spinach,,TRUE,,9
25a03a80-9ca1-80b7-9a23-e556fe353446,Mushroom Orzo Risotto ,"Optional: Spinach, Parsley",,,parsley,,TRUE,,9.01
25a03a80-9ca1-80cd-a397-ce9e92e82652,Pan Pizza,Dough: (1 10-in pizza),,,(1 10-in pizza),1 10-in pizza,FALSE,Dough,0
25a03a80-9ca1-80cd-a397-ce9e92e82652,Pan Pizza,Sauce: (Enough to make 4 pizzas / 8 servings),,,(enough to make 4 pizzas / 8 servings),Enough to make 4 pizzas / 8 servings,FALSE,Sauce,1
25a03a80-9ca1-80cd-a397-ce9e92e82652,Pan Pizza,140g low moisture low fat mozzerella,140,g,low moisture low fat mozzerella,,FALSE,,2
25a03a80-9ca1-80cd-a397-ce9e92e82652,Pan Pizza,Optional: Grated Parmesan,,,grated parmesan,,TRUE,,3
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,300g mushrooms (quartered and sliced),300,g,mushrooms,quartered and sliced,FALSE,,0
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,1 cup onion (120g) - finely chopped,1,cup,onion,120g,FALSE,,1
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,1 tbsp ginger garlic paste,1,tbsp,ginger garlic paste,,FALSE,,2
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,2.5 tbsps tomato paste (add a 1/4 cup water),2.5,,tbsps tomato paste,add a 1/4 cup water,FALSE,,3
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,1 cup coconut milk,1,cup,coconut milk,,FALSE,,4
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,3 tbsp ghee,3,tbsp,ghee,,FALSE,,5
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,Pinch of turmeric,,,pinch of turmeric,,FALSE,,6
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,"1 tsp kashmiri red chili powder, garam masala, cumin powder, coriander powder, salt, kasthuri methi",1,tsp,kashmiri red chili powder,"garam masala, cumin powder, coriander powder, salt, kasthuri methi",FALSE,,7
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,2 sprigs of cilantro,2,sprigs,cilantro,,FALSE,,8
25a03a80-9ca1-80fc-a7c8-e8a1b59885a8,Mushroom Curry,"Whole Spices: 1 bay leaf, 1/2 tsp cumin seeds, 2 green cardamoms, 2 inch cinnamon piece",1,,"bay leaf, 1/2 tsp cumin seeds, 2 green cardamoms, 2 inch cinnamon piece",,FALSE,Whole Spices,9
25a03a80-9ca1-80ff-8284-f7ef19104186,Chicken Wings,12 whole chicken wings,12,,whole chicken wings,,FALSE,,0
25a03a80-9ca1-80ff-8284-f7ef19104186,Chicken Wings,15g of salt,15,g,salt,,FALSE,,1
25a03a80-9ca1-80ff-8284-f7ef19104186,Chicken Wings,15g baking powder,15,g,baking powder,,FALSE,,2
25a03a80-9ca1-80ff-8284-f7ef19104186,Chicken Wings,Choice of Sauce (check notes,,,choice of sauce (check notes,,FALSE,,3
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,2 - 3 lbs of chuck roast,3-Feb,lbs,chuck roast,,FALSE,,0
